Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,MP2 Average,MP2 Letter Grade,FG Average,FG Letter Grade
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,15,"Shakira, Shakira",11,,"Howard, Jenna", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,22,"Kumar, Akshay",11,,"Howard, Jenna", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,24,"Winfrey, Oprah",11,,"Howard, Jenna", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,45,"Kardashian, Kourtney",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,52,"Rahman, Bill",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,64,"Martin, Ricky",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,71,"Durant, Kevin",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,167,"Anthony, Marc",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,172,"Maher, Bill",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,174,"Cowell, Simon",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3301/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,194,"Bisbal, David",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,11,"Gates, Bill",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,47,"Harris, Neil",11,,"Petzold, Alexa", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,101,"Ajram, Nancy",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,115,"Lima, Gusttavo",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,131,"Legend, John",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,138,"Federer, Roger",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,146,"Puyol, Carles",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,152,"Kimmel, Jimmy",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,162,"Werneck, Tata",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,183,"Dixit-Nene, Madhuri",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3301/3 - Conceptual Physics, MWRF, Per. 4,Lab 4 (FY)",Science,198,"Nolan, Chris",11,,"Schneider, Cristina", , ,0,F
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,13,"Spears, Britney",11,,"Petzold, Alexa",92%,A-,92,A-
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,19,"Bachchan, Amitabh",11,,"Howard, Jenna",88%,B+,94,A
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,56,"Carey, Mariah",11,,"Petzold, Alexa",82%,B-,87,B+
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,73,"Colbert, Stephen",11,,"Petzold, Alexa",78%,C+,82,B-
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,85,"Gentili, Danilo",11,,"Petzold, Alexa",82%,B-,85,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,99,"Bachchan, Abhishek",11,,"Casamento, Steven P",78%,C+,83,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,106,"Devgn, Ajay",11,,"Casamento, Steven P",78%,C+,67,D+
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,120,"Neto, Felipe",11,,"Casamento, Steven P",78%,C+,83,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,130,"DeGea, David",11,,"Donnelly, Marin",75%,C,82,B-
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,143,"Tisdale, Ashley",11,,"Donnelly, Marin",88%,B+,88,B+
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,144,"Vieira, Marcelo",11,,"Donnelly, Marin",82%,B-,84,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,158,"Alonso, Xabi",11,,"Donnelly, Marin",82%,B-,85,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,177,"Williams, Pharrell",11,,"Schneider, Cristina",78%,C+,67,D+
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,191,"Turing, Alan",11,,"Schneider, Cristina",88%,B+,94,A
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,197,"Bonner, William",11,,"Schneider, Cristina",82%,B-,84,B
"Naramore, Elise B","SC3400/1 - Physics, MTWR, Per. 1,Lab 1 (FY)",Science,199,"Jepsen, CarlyRae",11,,"Schneider, Cristina",78%,C+,85,B
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,4,"Ronaldo, Cristiano",11,,"Howard, Jenna",88%,B+,88,B+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,23,"Khan, Salman",11,,"Howard, Jenna",88%,B+,90,A-
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,38,"Tate, Andrew",11,,"Petzold, Alexa",78%,C+,80,B-
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,41,"O'Brien, Conan",11,,"Petzold, Alexa",88%,B+,87,B+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,49,"Prancer, Pitbull",11,,"Petzold, Alexa",88%,B+,88,B+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,50,"Minaj, Nicki",11,,"Petzold, Alexa",82%,B-,84,B
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,59,"Ziegler, Zendaya",11,,"Petzold, Alexa",85%,B,87,B+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,68,"Shelton, Blake",11,,"Petzold, Alexa",99%,A+,99,A+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,80,"Johar, Karan",11,,"Petzold, Alexa",75%,C,79,C+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,105,"Yılmaz, Cem",11,,"Casamento, Steven P",78%,C+,80,B-
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,116,"Gervais, Ricky",11,,"Casamento, Steven P",99%,A+,94,A
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,160,"Kaling, Mindy",11,,"Donnelly, Marin",88%,B+,88,B+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,165,"Bastos, Rafinha",11,,"Schneider, Cristina",99%,A+,99,A+
"Naramore, Elise B","SC3400/2 - Physics, MWRF, Per. 4,Lab 4 (FY)",Science,171,"Brand, Russell",11,,"Schneider, Cristina",95%,A,92,A-
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,54,"Sehwag, Virender",11,,"Petzold, Alexa",75%,C,80,B-
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,67,"Raina, Suresh",11,,"Casamento, Steven P",88%,B+,90,A-
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,81,"Downey, Robert",11,,"Petzold, Alexa",78%,C+,83,B
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,97,"O'Neill, Shaq",11,,"Casamento, Steven P",82%,B-,85,B
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,108,"Yankee, Daddy",11,,"Casamento, Steven P",78%,C+,83,B
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,133,"Songz, Trey",11,,"Donnelly, Marin",85%,B,70,C-
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,164,"Smith, Ludacris",11,,"Donnelly, Marin",85%,B,87,B+
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,176,"Williams, Serena",11,,"Schneider, Cristina",88%,B+,87,B+
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,181,"Marquezine, Bruna",11,,"Schneider, Cristina",82%,B-,87,B+
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,182,"AlAbdullah, Rania",11,,"Schneider, Cristina",88%,B+,88,B+
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,184,"Sheen, Charlie",11,,"Schneider, Cristina",78%,C+,82,B-
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,187,"Osteen, Joel",11,,"Schneider, Cristina",95%,A,97,A
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,188,"Clifford, Michael",11,,"Schneider, Cristina",95%,A,97,A
"Naramore, Elise B","SC3400/3 - Physics, MTWF, Per. 6,Lab 6 (FY)",Science,203,"Alves, Daniel",11,,"Schneider, Cristina",78%,C+,67,D+
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,1,"Bieber, Justin",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,2,"Perry, Katy",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,5,"Swift, Taylor",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,18,"Kohli, Virat",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,33,"Tomlinson, Louis",11,,"Howard, Jenna", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,63,"Piqué, Gerard",11,,"Petzold, Alexa", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,74,"Ramos, Sergio",11,,"Petzold, Alexa", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,82,"Falcao, Radamel",11,,"Petzold, Alexa", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,94,"Black, Jack",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,96,"Nadal, Rafa",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,110,"Bryant, Kobe",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,122,"Curtis-Smith, Anne",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,123,"Viceral, Jose",11,,"Casamento, Steven P", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,155,"Santana, Luan",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,161,"Diab, Amr",11,,"Donnelly, Marin", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,168,"Deshmukh, Riteish",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,173,"Corden, James",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,179,"Balvin, Jack",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,193,"Oppenheimer, Robert",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,195,"Justice, Victoria",11,,"Schneider, Cristina", , ,0,F
"Frangiosa, David","SC3400/4 - Physics, MTRF, Per. 7,Lab 7 (FY)",Science,201,"Delevingne, Cara",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,21,"Lopez, Jennifer",11,,"Howard, Jenna", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,32,"Crowe, Cameron",11,,"Howard, Jenna", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,55,"Mathers, Marshall",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,84,"Kutcher, Ashton",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,89,"Aguilera, Christina",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,119,"Leitte, Claudia",11,,"Casamento, Steven P", , ,0,F
Frangiosa / Henry,"SC3501/1 - Conceptual Physics, MTWR, Per. 1,Lab 1 (FY)",Science,149,"Raymond, Usher",11,,"Donnelly, Marin", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,44,"Mendes, Shawn",11,,"Petzold, Alexa", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,87,"Suarez, Luis",11,,"Casamento, Steven P", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,136,"Kapoor, Sonam",11,,"Donnelly, Marin", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,139,"Branson, Richard",11,,"Donnelly, Marin", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,140,"Akhtar, Farhan",11,,"Donnelly, Marin", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,178,"Maddow, Rachel",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,186,"Hemmings, Luke",11,,"Schneider, Cristina", , ,0,F
Frangiosa / Henry,"SC3501/2 - Conceptual Physics, MTWR, Per. 5,Lab 5 (FY)",Science,207,"Montaner, Ricardo",11,,"Schneider, Cristina", , ,0,F
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,6,"Musk, Elon",11,,"Howard, Jenna",85%,B,92,A-
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,12,"Neymar, Rinaldo",11,,"Howard, Jenna",92%,A-,92,A-
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,17,"James, Lebron",11,,"Howard, Jenna",88%,B+,83,B
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,28,"Jenner, Kylie",11,,"Howard, Jenna",82%,B-,85,B
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,40,"Keys, Alicia",11,,"Petzold, Alexa",75%,C,65,D
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,46,"Özil, Mesut",11,,"Petzold, Alexa",85%,B,87,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,53,"Sharma, Anushka",11,,"Petzold, Alexa",82%,B-,84,B
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,62,"Sharma, Rohit",11,,"Petzold, Alexa",85%,B,89,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,66,"Dogg, Snoop",11,,"Petzold, Alexa",88%,B+,88,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,72,"Dicaprio, Leonardo",11,,"Petzold, Alexa",88%,B+,88,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,77,"Bale, Gareth",11,,"Petzold, Alexa",85%,B,87,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,79,"Sheeran, Ed",11,,"Petzold, Alexa",95%,A,94,A
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,83,"Rooney, Wayne",11,,"Petzold, Alexa",88%,B+,94,A
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,91,"Johnson, Dwayne",11,,"Casamento, Steven P",92%,A-,96,A
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,102,"Kapoor, Shaandaar",11,,"Casamento, Steven P",72%,C-,80,B-
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,141,"Bhagat, Chetan",11,,"Donnelly, Marin",82%,B-,85,B
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,151,"Harris, Calvin",11,,"Donnelly, Marin",88%,B+,88,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,153,"Mix, Little",11,,"Donnelly, Marin",88%,B+,94,A
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,154,"Beckham, Victoria",11,,"Donnelly, Marin",88%,B+,90,A-
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,159,"Lamar, Kendrick",11,,"Donnelly, Marin",99%,A+,99,A+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,189,"Ansari, Aziz",11,,"Schneider, Cristina",82%,B-,87,B+
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,190,"Cooper, Anderson",11,,"Schneider, Cristina",88%,B+,94,A
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,192,"Jonas, Joe",11,,"Schneider, Cristina",78%,C+,83,B
"Naramore, Elise B","SC3600/1 - Honors Physics, MTRF, Per. 7,Lab 7 (FY)",Science,196,"Kroos, Toni",11,,"Schneider, Cristina",88%,B+,88,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,8,"Kardashian, Kim",11,,"Howard, Jenna",93.5%,A,91.1,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,10,"Timberlake, Justin",11,,"Howard, Jenna",93.9%,A,94.5,A
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,25,"Mars, Bruno",11,,"Howard, Jenna",90.4%,A-,91.1,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,39,"West, Kanye",11,,"Petzold, Alexa",88.7%,B+,88.2,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,48,"Iniesta, Andrés",11,,"Petzold, Alexa",88%,B+,88.5,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,58,"Alia, Shaandaar",11,,"Petzold, Alexa",92.5%,A,88.9,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,65,"Guetta, David",11,,"Petzold, Alexa",97.6%,A+,94.6,A
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,76,"Carrey, Jim",11,,"Petzold, Alexa",96.6%,A,91.2,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,93,"Curry, Stephen",11,,"Casamento, Steven P",92.6%,A,90.4,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,98,"Dika, Raditya",11,,"Casamento, Steven P",91%,A-,88.5,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,111,"Seacrest, Ryan",11,,"Casamento, Steven P",89.8%,A-,88.8,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,137,"Locsin, Angel",11,,"Donnelly, Marin",91.7%,A-,90.6,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,175,"Tata, Ratan",11,,"Schneider, Cristina",86.1%,B,84.5,B
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,185,"Tinelli, Marcelo",11,,"Schneider, Cristina",90.7%,A-,89.3,B+
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,205,"Anthony, Carmelo",11,,"Schneider, Cristina",93.5%,A,90,A-
"Ballard, Adam","SC3701/1 - AP Physics I, MTWR, Per. 1,2 (FY)",Science,206,"Marvel, Captain",11,,"Schneider, Cristina",91.7%,A-,89.2,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,9,"Gomez, Selena",11,,"Howard, Jenna",95.8%,A,91.7,A-
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,27,"Horan, Niall",11,,"Howard, Jenna",93.8%,A,92.8,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,29,"Styles, Harry",11,,"Howard, Jenna",80.9%,B-,86.9,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,35,"Jenner, Kendall",11,,"Howard, Jenna",87%,B+,86.6,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,37,"Roshan, Hrithik",11,,"Howard, Jenna",93.6%,A,92.1,A-
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,42,"Padukone, Deepika",11,,"Petzold, Alexa",95.9%,A,92.9,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,88,"Hilton, Paris",11,,"Casamento, Steven P",91.6%,A-,92,A-
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,90,"Hanks, Tom",11,,"Casamento, Steven P",95.2%,A,95.7,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,109,"Aguero, Sergio",11,,"Casamento, Steven P",88.1%,B+,86.8,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,121,"Chopra, Parineeti",11,,"Casamento, Steven P",87.8%,B+,87.2,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,125,"Sean, Big",11,,"Casamento, Steven P",96.9%,A,96.8,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,129,"Rowling, J.K.",11,,"Donnelly, Marin",89.2%,B+,87,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,145,"Bedi, Kiran",11,,"Donnelly, Marin",88.3%,B+,88.1,B+
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,157,"Noah, Trevor",11,,"Donnelly, Marin",95.1%,A,94.1,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,169,"Khaled, Amr",11,,"Schneider, Cristina",95.8%,A,92.9,A
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,200,"Schefter, Adam",11,,"Schneider, Cristina",93.7%,A,90.7,A-
"Ballard, Adam","SC3701/2 - AP Physics I, MTRF, Per. 3,2 (FY)",Science,202,"VanPersie, Robin",11,,"Donnelly, Marin",88.8%,B+,87.1,B+
"Ballard, Adam","SC3701/3 - AP Physics I, MTWR, Per. 5,6 (FY)",Science,16,"Fallon, Jimmy",11,,"Howard, Jenna",94.4%,A,94.5,A
"Ballard, Adam","SC3701/3 - AP Physics I, MTWR, Per. 5,6 (FY)",Science,26,"Khan, Shah",11,,"Howard, Jenna",91.9%,A-,89.2,B+
"Ballard, Adam","SC3701/3 - AP Physics I, MTWR, Per. 5,6 (FY)",Science,30,"Tendulkar, Sachin",11,,"Howard, Jenna",94.9%,A,93.8,A
